transporter_density,Vmax,KD,affinity,ontology,response,genome_size,cell_size,mingt,sav
0.06802000555748255,2.909270792860905,0.17987624358038798,16.173735535903223,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,5.091223887506584,0.19367763870518823,26.28710222586063,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,4.363906189291358,0.19999921609537846,21.81961646894774,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,3.6365884910761315,0.18696897992656933,19.450223734998044,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,3.6365884910761315,0.17884242386318064,20.334037151376464,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,3.6365884910761315,0.1777761051581585,20.456002722305342,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,6.545859283937037,0.20261713797304118,32.30654301714588,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.03463417610548697,0.0034140646066820766,10.144557908394662,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,4.363906189291358,0.1788650904626766,24.39775239541203,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.20780505663292181,0.005292471486473185,39.26427514329409,Fatty acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,4.363906189291358,0.18650616510773246,23.398187329467707,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.046178901473982625,0.003980712582843593,11.600662070657476,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.03463417610548697,0.0036096319527229017,9.594932823929849,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,3.6365884910761315,0.18798636685525208,19.344958636688126,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.02051396993003442,1.7547982560113398,0.06696199800950137,26.205882562858235,Sugars,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.06926835221097394,0.003851602665650778,17.98429335110821,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,3.6365884910761315,0.1793839717773975,20.27265008709292,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.10390252831646091,0.004812605328952723,21.589663231136235,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.02051396993003442,1.0967489100070873,0.057656964291566914,19.021967657903577,Sugars,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.02051396993003442,1.0967489100070873,0.057656964291566914,19.021967657903577,Sugars,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.02051396993003442,1.0967489100070873,0.05765697911578493,19.02196276715488,Sugars,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,6.545859283937037,0.19551432190923124,33.48020349617146,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,3.6365884910761315,0.17008153639632095,21.381441913849002,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.0808130775794696,0.004026511100880101,20.07024830052145,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,2.181953094645679,0.1641967497682558,13.288649731040636,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.0808130775794696,0.004403385717737495,18.35248664543341,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.12699197905345222,0.004735287747960155,26.81821798646919,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.0808130775794696,0.004082853720247775,19.79328261962942,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.046178901473982625,0.0037901852870805388,12.183811074194947,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.02051396993003442,1.316098692008505,0.06186082868585481,21.275154568200055,Sugars,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.10390252831646091,0.004628581682191326,22.44802737655695,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.023089450736991313,0.003876097080952956,5.95688143376292,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.13853670442194788,0.0051806805176870425,26.74102445595289,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.046178901473982625,0.0040037038598054,11.53404524684979,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,2.909270792860905,0.17233217151170832,16.881762513293975,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.002159365255793097,0.23089450736991313,0.008576413825839766,26.92203432094823,Nucleotides,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.10390252831646091,0.004137038933137221,25.1151922898799,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.11544725368495656,0.004592396784834345,25.138780269641035,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.0808130775794696,0.004015406430218727,20.125752892981133,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,8.000494680367488,0.21219733737035815,37.703087039230105,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.002159365255793097,0.09235780294796525,0.006369756078913893,14.499425378893502,Nucleotides,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.002159365255793097,0.20780505663292181,0.008603309433268239,24.154083756345898,Nucleotides,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.06802000555748255,3.6365884910761315,0.17122494065790408,21.238661126720963,Amino acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.09235780294796525,0.004344149249865315,21.260273907676787,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.09235780294796525,0.004179679832614661,22.096860679921853,Organic acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.002159365255793097,0.11544725368495656,0.007166526586674111,16.109233990651262,Nucleotides,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.0010796826278965486,0.20780505663292181,0.005292471486473185,39.26427514329409,Fatty acids,positive,6679185,2.5373409150352896e-17,7.0,1.6457272122219626e6
0.17584123211216146,8.452301738806982,0.29782259450124376,28.38032404143764,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.0917312383916267,0.05021158543898541,41.658338809743285,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.0917312383916267,0.052400586286017826,39.91808845371198,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.3128505707662736,33.77132139356708,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,4.482281225124914,0.06183444618266344,72.48841870248064,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,1.387372760157712,0.04439850228630637,31.248188310748787,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,2.774745520315424,0.057767942315348264,48.03261824990098,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,6.339226304105237,0.28148006571974815,22.52104882772339,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,1.4940937417083047,0.04918617547753449,30.376294298196118,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,12.678452608210474,0.3646307331870615,34.77066372709242,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,8.452301738806982,0.3277169732866834,25.791467723012918,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,14.79152804291222,0.35215975839792957,42.00232334950166,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.9881874834166093,0.05998418353255499,49.81625667697622,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.6893687350749484,0.05333004674493069,50.428771381689955,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.29899061915354147,35.33681827015135,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,1.7929124900499658,0.052631592540782896,34.065328512730886,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,2.4972709682838814,0.05570516395581512,44.83015201722944,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,7.427780315921286,0.2092892117478236,35.49050738874756,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,2.774745520315424,0.05776792395871379,48.03263351299433,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,14.855560631842572,0.27793039873593395,53.45065059240632,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,14.855560631842572,0.27793039873593395,53.45065059240632,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,1.1952749933666438,0.04500651060343336,26.557824131237165,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,8.452301738806982,0.29782259450124376,28.38032404143764,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,4.226150869403491,0.2634693742279777,16.040387547080293,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.3128505707662736,33.77132139356708,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,1.387372760157712,0.046358236474827376,29.92721176766632,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,2.774745520315424,0.059079144068664054,46.96658294660647,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,7.427780315921286,0.21693868818636408,34.23907638613704,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,7.427780315921286,0.21693868818636408,34.23907638613704,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,12.678452608210474,0.3486926960136717,36.35996036955524,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,8.452301738806982,0.31487383177354844,26.84345565078817,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,1.387372760157712,0.04452311365536571,31.160730826167466,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.00355234812347801,0.4268839262023729,0.008615711800168395,49.54714550619363,Auxins,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,2.774745520315424,0.05785000217329894,47.96448428823269,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,12.678452608210474,0.326812094924157,38.79431883068082,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,3.5858249800999316,0.056608532490462216,63.34424904415417,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,8.452301738806982,0.32865764330355396,25.71764847410011,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,14.79152804291222,0.35387461418159466,41.79878253522244,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,12.678452608210474,0.365424970613696,34.69509099752607,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.34161700895245717,30.927550141331256,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.32676871820096665,32.33289046661711,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.32482041315730226,32.52682634940244,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,19.01767891231571,0.37020825948797653,51.370217775849916,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,0.8964562450249829,0.04081059922983244,21.96626028391359,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,12.678452608210474,0.3268101330705668,38.79455171444414,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.021314088740868056,4.610346402985627,0.05444232834960774,84.68312327459164,Fatty acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,12.678452608210474,0.34077138518015004,37.2051561826647,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,1.1952749933666438,0.04758412173853426,25.119198373239996,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,0.8964562450249829,0.043148346607574814,20.776143595444452,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.34347590918104287,30.760169464868692,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,9.903707087895048,0.23482789214301028,42.1743217873952,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,1.7929124900499658,0.04604078448684895,38.94183190041194,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.3277581977324475,32.2352796866834,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.6893687350749484,0.0575282925070712,46.74862781203491,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,6.1898169299344055,0.2021962276279798,30.612919946869777,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,6.1898169299344055,0.2021962276279798,30.612919946869777,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,6.1898169299344055,0.20219627961477787,30.612912075964882,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,19.01767891231571,0.3572304768642965,53.236440180718624,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.3107614202343568,33.99835528342283,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.0917312383916267,0.048131582076938524,43.45860136174178,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,6.339226304105237,0.30000913818739605,21.130110710646214,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.0917312383916267,0.05263661660919688,39.73908987961341,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,3.2870062317582702,0.056604063713880805,58.07014578269952,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.0917312383916267,0.04880508311557521,42.85888077350883,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,1.1952749933666438,0.04530662145499794,26.381905226676057,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.10301809558086227,7.427780315921286,0.21693868818636408,34.23907638613704,Sugars,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.6893687350749484,0.05532853469285389,48.60726476861317,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,0.5976374966833219,0.046333582626728834,12.898581607599622,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,3.5858249800999316,0.06192814158563905,57.902996736002066,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,1.1952749933666438,0.04785895185980202,24.97495132923265,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,8.452301738806982,0.31487362770676197,26.843473047792077,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,2.774745520315424,0.055617695730974526,49.889616674106776,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.6893687350749484,0.049452795230655364,54.38254243327042,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.9881874834166093,0.054895992396695216,54.433618064922726,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.0917312383916267,0.047998840516320834,43.57878681841043,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,23.2438297817192,0.38771254851263137,59.951192889909606,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,1.1098982081261695,0.041307609762273746,26.869097837266775,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,2.4972709682838814,0.05579211265404202,44.76028688443938,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.17584123211216146,10.565377173508727,0.3128505707662736,33.77132139356708,Amino acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.3905499867332876,0.0519285234625731,46.03539302357113,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.024866436864346066,2.3905499867332876,0.04996251044107271,47.8468748993863,Organic acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.023090262802607064,1.387372760157712,0.04647463418156041,29.852257787285073,Nucleotides,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.021314088740868056,4.610346402985627,0.05444232834960774,84.68312327459164,Fatty acids,negative,5377210,9.035808880156781e-18,1.31,2.3218194537413106e6
0.08448471678994919,4.286373800583518,0.1353137449651808,31.67729783612519,Amino acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.0023467976886096995,0.208365393083921,0.005554214019348646,37.51482970552806,Organic acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.0023467976886096995,0.208365393083921,0.0057963529418036544,35.94767178188494,Organic acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.08448471678994919,5.357967250729398,0.14214160754247948,37.69457334389687,Amino acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.0023467976886096995,0.44649727089411645,0.006839890532509511,65.27842350282462,Organic acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.00586699422152425,0.3720810590784304,0.011490001007961364,32.38303102154798,Nucleotides,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.00586699422152425,0.7441621181568608,0.014949912299990445,49.77702231452799,Nucleotides,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.08448471678994919,3.214780350437638,0.12788862406282364,25.137344106997496,Amino acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.0023467976886096995,0.14883242363137214,0.005440787081448205,27.354943577714234,Organic acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.08448471678994919,6.429560700875276,0.16566758515944258,38.81001038729036,Amino acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.08448471678994919,4.286373800583518,0.1488960601472769,28.78769120112215,Amino acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.08448471678994919,7.501154151021156,0.1600014794534272,46.881779947569626,Amino acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.0023467976886096995,0.2976648472627443,0.006635221537080211,44.86132762851651,Organic acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.0023467976886096995,0.26789836253646987,0.005899166311789695,45.41291911046234,Organic acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.08448471678994919,5.357967250729398,0.1358444293149654,39.44193573301819,Amino acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.0023467976886096995,0.17859890835764658,0.005821905972395219,30.67705133069477,Organic acids,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.00586699422152425,0.6697459063411748,0.014416080656810291,46.458251884487105,Nucleotides,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.030508369951926097,2.321785808649406,0.05925295571978633,39.18430364266356,Sugars,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.00586699422152425,0.7441621181568608,0.014949907549430454,49.7770381319322,Nucleotides,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.030508369951926097,4.643571617298812,0.07868631866856894,59.0137103358182,Sugars,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
0.030508369951926097,4.643571617298812,0.07868631866856894,59.0137103358182,Sugars,undefined,5177578,7.54618220216719e-18,2.78,2.4655190480984496e6
