transporter_density,Vmax,KD,affinity,ontology,response,genome_size,mingt,sav,yield,cell_size
1.0e-12,0.0,0.0012588504154702762,0.0,Auxins,positive,6679185,7.0,1.6457272122219626e6,9.813084112149534,2.5373409150352896e-17
3.54595815965652e-5,0.0037915876447104646,0.0016059605990210715,2.3609468669540603,Nucleotides,positive,6679185,7.0,1.6457272122219626e6,7.009345794392524,2.5373409150352896e-17
0.0019152429211936788,0.12287473911966092,0.006130481544823709,20.043244273920145,Amino acids,positive,6679185,7.0,1.6457272122219626e6,6.0,2.5373409150352896e-17
1.3818491494903887e-5,0.0017730842585809657,0.001394078297200145,1.271868489841649,Organic acids,positive,6679185,7.0,1.6457272122219626e6,12.0,2.5373409150352896e-17
0.0037213269194177707,0.1591641698441204,0.01091115727485041,14.587285824482127,Amino acids,positive,6679185,7.0,1.6457272122219626e6,2.8037383177570097,2.5373409150352896e-17
0.001596035767661399,0.11946155192189256,0.005734954179844514,20.830428313052607,Amino acids,positive,6679185,7.0,1.6457272122219626e6,7.0,2.5373409150352896e-17
0.0019815342487895476,0.12712773987173348,0.007048487961517706,18.036171809586218,Amino acids,positive,6679185,7.0,1.6457272122219626e6,5.140186915887851,2.5373409150352896e-17
0.002512709371828442,0.13433827163228237,0.008040138520027459,16.708452385198903,Amino acids,positive,6679185,7.0,1.6457272122219626e6,4.205607476635515,2.5373409150352896e-17
0.002436695828490686,0.1302743205255099,0.007492074523648035,17.388284128022374,Amino acids,positive,6679185,7.0,1.6457272122219626e6,4.672897196261683,2.5373409150352896e-17
0.002512709371828442,0.13433827163228237,0.007644821678889871,17.57245325986336,Amino acids,positive,6679185,7.0,1.6457272122219626e6,4.205607476635515,2.5373409150352896e-17
0.0011990778800144953,0.11539244974661712,0.004824649654978323,23.91727026801816,Amino acids,positive,6679185,7.0,1.6457272122219626e6,8.878504672897197,2.5373409150352896e-17
7.875824168079938e-5,0.0025264153943511175,0.0011518031991709435,2.193443633573519,Organic acids,positive,6679185,7.0,1.6457272122219626e6,2.80373831775701,2.5373409150352896e-17
0.0019152429211936788,0.12287473911966092,0.006130444743532033,20.043364594273644,Amino acids,positive,6679185,7.0,1.6457272122219626e6,6.0,2.5373409150352896e-17
8.941376849643692e-6,0.0017209347215638787,0.00154090331581966,1.1168349784804334,Fatty acids,positive,6679185,7.0,1.6457272122219626e6,18.0,2.5373409150352896e-17
0.0019152429211936788,0.12287473911966092,0.00639233590279373,19.222196860142986,Amino acids,positive,6679185,7.0,1.6457272122219626e6,6.0,2.5373409150352896e-17
5.906868126059954e-5,0.0025264153943511175,0.0012910853006943758,1.956815241403765,Organic acids,positive,6679185,7.0,1.6457272122219626e6,2.8037383177570097,2.5373409150352896e-17
0.00010896301537200199,0.003495327391467854,0.0012899603401394222,2.7096394227826184,Organic acids,positive,6679185,7.0,1.6457272122219626e6,1.869158878504673,2.5373409150352896e-17
0.0023940536514920987,0.12799451991631347,0.00775802490293386,16.498338368043864,Amino acids,positive,6679185,7.0,1.6457272122219626e6,5.0,2.5373409150352896e-17
0.00041674815619551414,0.03564931313549032,0.0027098294679933584,13.155555933152062,Sugars,positive,6679185,7.0,1.6457272122219626e6,7.476635514018692,2.5373409150352896e-17
3.145292458396107e-5,0.0020179006328846583,0.0011787949167589766,1.7118335040269352,Organic acids,positive,6679185,7.0,1.6457272122219626e6,5.140186915887851,2.5373409150352896e-17
0.0023940536514920987,0.12799451991631347,0.007403011949838921,17.289519560899596,Amino acids,positive,6679185,7.0,1.6457272122219626e6,5.0,2.5373409150352896e-17
1.9000425805492846e-5,0.001828493141661621,0.0014332387062015654,1.2757771149703157,Organic acids,positive,6679185,7.0,1.6457272122219626e6,9.0,2.5373409150352896e-17
0.00073487651970354,0.039289080793407746,0.0032090165039517695,12.243340208760188,Sugars,positive,6679185,7.0,1.6457272122219626e6,4.672897196261683,2.5373409150352896e-17
0.00073487651970354,0.039289080793407746,0.0032090165039517695,12.243340208760188,Sugars,positive,6679185,7.0,1.6457272122219626e6,4.672897196261683,2.5373409150352896e-17
0.00073487651970354,0.039289080793407746,0.0032090173290240014,12.243337060868171,Sugars,positive,6679185,7.0,1.6457272122219626e6,4.672897196261683,2.5373409150352896e-17
0.0011970268257460494,0.11519506792468213,0.0046496614692896916,24.77493655947386,Amino acids,positive,6679185,7.0,1.6457272122219626e6,9.0,2.5373409150352896e-17
0.0023940536514920987,0.12799451991631347,0.007019108975641361,18.235152119805658,Amino acids,positive,6679185,7.0,1.6457272122219626e6,5.0,2.5373409150352896e-17
2.563295218278967e-5,0.0019185987620957607,0.0012168123340324795,1.5767417114663707,Organic acids,positive,6679185,7.0,1.6457272122219626e6,6.542056074766356,2.5373409150352896e-17
0.005580544642172724,0.17901331456827058,0.01441985655537589,12.414361674182699,Amino acids,positive,6679185,7.0,1.6457272122219626e6,2.3364485981308416,2.5373409150352896e-17
2.563295218278967e-5,0.0019185987620957607,0.0013307039068324667,1.4417923869049774,Organic acids,positive,6679185,7.0,1.6457272122219626e6,6.542056074766356,2.5373409150352896e-17
1.5200340644394277e-5,0.001787859960735807,0.0013983001299514072,1.2785952904101765,Organic acids,positive,6679185,7.0,1.6457272122219626e6,11.0,2.5373409150352896e-17
2.533390107399046e-5,0.0018962151098713105,0.0012330307711258999,1.5378489769074024,Organic acids,positive,6679185,7.0,1.6457272122219626e6,7.0,2.5373409150352896e-17
5.473373688825098e-5,0.002341006308483099,0.0012184134720777374,1.9213562244112627,Organic acids,positive,6679185,7.0,1.6457272122219626e6,3.271028037383178,2.5373409150352896e-17
0.0005858143453214833,0.037583631850245616,0.003002733911085974,12.516470977161294,Sugars,positive,6679185,7.0,1.6457272122219626e6,5.60747663551402,2.5373409150352896e-17
1.9168147092552687e-5,0.0018446336864177773,0.0013789486819241706,1.3377101777593308,Organic acids,positive,6679185,7.0,1.6457272122219626e6,8.41121495327103,2.5373409150352896e-17
0.0001520034064439428,0.003250654474065105,0.0014956295827094443,2.1734355295221577,Organic acids,positive,6679185,7.0,1.6457272122219626e6,2.0,2.5373409150352896e-17
1.3818491494903887e-5,0.0017730842585809657,0.0015250824279011838,1.1626153617290587,Organic acids,positive,6679185,7.0,1.6457272122219626e6,12.0,2.5373409150352896e-17
5.473373688825098e-5,0.002341006308483099,0.0012870523078712163,1.8188897950504606,Organic acids,positive,6679185,7.0,1.6457272122219626e6,3.271028037383178,2.5373409150352896e-17
0.003268332630023343,0.13978923676867,0.009313079166923727,15.009991245982809,Amino acids,positive,6679185,7.0,1.6457272122219626e6,3.738317757009346,2.5373409150352896e-17
3.425936800041415e-5,0.0036632523729084802,0.0015400160490687642,2.378710517415465,Nucleotides,positive,6679185,7.0,1.6457272122219626e6,8.878504672897197,2.5373409150352896e-17
1.9000425805492846e-5,0.001828493141661621,0.0012320487392481424,1.4841077981845578,Organic acids,positive,6679185,7.0,1.6457272122219626e6,9.0,2.5373409150352896e-17
1.6925087674033924e-5,0.0018097493095272318,0.0013613490049412548,1.3293793898246735,Organic acids,positive,6679185,7.0,1.6457272122219626e6,9.813084112149534,2.5373409150352896e-17
2.563295218278967e-5,0.0019185987620957607,0.00121345650068505,1.5811022158706363,Organic acids,positive,6679185,7.0,1.6457272122219626e6,6.542056074766356,2.5373409150352896e-17
0.0009598750803507065,0.11290024767306656,0.0043112424959517014,26.18740369605305,Amino acids,positive,6679185,7.0,1.6457272122219626e6,10.74766355140187,2.5373409150352896e-17
0.00013287011052792199,0.005682962367246684,0.001386279178847246,4.099435708161126,Nucleotides,positive,6679185,7.0,1.6457272122219626e6,2.3364485981308416,2.5373409150352896e-17
3.9399535107294656e-5,0.0037915876447104637,0.0015619184175634433,2.4275196464007722,Nucleotides,positive,6679185,7.0,1.6457272122219626e6,7.009345794392524,2.5373409150352896e-17
0.0023940536514920987,0.12799451991631347,0.007066296220567016,18.113381596397737,Amino acids,positive,6679185,7.0,1.6457272122219626e6,5.0,2.5373409150352896e-17
2.193411348397443e-5,0.0018762796387100167,0.001302165127956741,1.4408922481698867,Organic acids,positive,6679185,7.0,1.6457272122219626e6,7.476635514018692,2.5373409150352896e-17
2.17366917021116e-5,0.0018593918593239151,0.0012523189075528585,1.4847590722377024,Organic acids,positive,6679185,7.0,1.6457272122219626e6,7.943925233644862,2.5373409150352896e-17
0.00013075561844640238,0.006990654782935708,0.0015538336826670725,4.498972355224417,Nucleotides,positive,6679185,7.0,1.6457272122219626e6,1.869158878504673,2.5373409150352896e-17
8.941376849643692e-6,0.0017209347215638787,0.00154090331581966,1.1168349784804334,Fatty acids,positive,6679185,7.0,1.6457272122219626e6,18.0,2.5373409150352896e-17
0.021797178880444367,1.0477425046404953,0.03781671170055238,27.705806706223775,Amino acids,negative,5377210,1.31,2.3218194537413106e6,4.0,9.035808880156781e-18
0.0015813568025323773,0.13302160824025483,0.004315080019008207,30.827147504631668,Organic acids,negative,5377210,1.31,2.3218194537413106e6,6.074766355140187,9.035808880156781e-18
0.0015813568025323773,0.13302160824025483,0.004503198233839317,29.539363210942604,Organic acids,negative,5377210,1.31,2.3218194537413106e6,6.074766355140187,9.035808880156781e-18
0.016347884160333274,0.9822585981004641,0.030063128150646812,32.673199980333074,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.0,9.035808880156781e-18
0.0006605205721346776,0.11906164825460172,0.0030787533272230907,38.67203234563467,Organic acids,negative,5377210,1.31,2.3218194537413106e6,15.0,9.035808880156781e-18
0.0030023662369758086,0.18039643674939657,0.006763754966196715,26.671048500568933,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,2.3364485981308416,9.035808880156781e-18
0.0010015669639678241,0.12035780927759121,0.003923213472459615,30.678373767444835,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,7.009345794392524,9.035808880156781e-18
0.03388162520276326,1.2214614691404737,0.05501927149146158,22.200611459023623,Amino acids,negative,5377210,1.31,2.3218194537413106e6,2.80373831775701,9.035808880156781e-18
0.002524856794507983,0.1517053993687758,0.0060486837671919645,25.080729164851576,Organic acids,negative,5377210,1.31,2.3218194537413106e6,3.738317757009346,9.035808880156781e-18
0.013534370724229708,0.9758512025191266,0.0292247970665957,33.39120543062851,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.139531267193651,9.035808880156781e-18
0.02541121890207245,1.221461469140474,0.04832493692197248,25.2760075220108,Amino acids,negative,5377210,1.31,2.3218194537413106e6,2.8037383177570097,9.035808880156781e-18
0.010898589440222182,0.9167746915604332,0.022964728322006717,39.92099008120655,Amino acids,negative,5377210,1.31,2.3218194537413106e6,7.0,9.035808880156781e-18
0.001027476445542832,0.1234713389306981,0.00385069750282021,32.064668502334705,Organic acids,negative,5377210,1.31,2.3218194537413106e6,10.0,9.035808880156781e-18
0.001166114503138145,0.12611826549037264,0.0037137705015525325,33.95962821010324,Organic acids,negative,5377210,1.31,2.3218194537413106e6,8.41121495327103,9.035808880156781e-18
0.016347884160333274,0.9822585981004641,0.028731267062860527,34.18779255197487,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.0,9.035808880156781e-18
0.002022001751432687,0.14578977337298174,0.005433452547093061,26.831884903638368,Organic acids,negative,5377210,1.31,2.3218194537413106e6,4.205607476635515,9.035808880156781e-18
0.0011128521821864713,0.1203578092775912,0.004044712128274635,29.756829524708994,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,7.009345794392524,9.035808880156781e-18
0.007662038636762262,0.5524460479013521,0.01670236773121635,33.07591215758247,Sugars,negative,5377210,1.31,2.3218194537413106e6,6.0,9.035808880156781e-18
0.0010015669639678241,0.12035780927759121,0.003923212225799395,30.678383515963645,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,7.009345794392524,9.035808880156781e-18
0.003505049696597559,0.5054401170186205,0.011031022100943182,45.81988073212218,Sugars,negative,5377210,1.31,2.3218194537413106e6,11.21495327102804,9.035808880156781e-18
0.003505049696597559,0.5054401170186205,0.011031022100943182,45.81988073212218,Sugars,negative,5377210,1.31,2.3218194537413106e6,11.21495327102804,9.035808880156781e-18
0.0035935057033233764,0.1727319249289559,0.007422715904770374,23.27071750354151,Organic acids,negative,5377210,1.31,2.3218194537413106e6,2.8037383177570097,9.035808880156781e-18
0.021797178880444367,1.0477425046404953,0.03781671170055238,27.705806706223775,Amino acids,negative,5377210,1.31,2.3218194537413106e6,4.0,9.035808880156781e-18
0.114055005769767,2.741186785396644,0.17121172056734926,16.01050895530454,Amino acids,negative,5377210,1.31,2.3218194537413106e6,1.4018691588785048,9.035808880156781e-18
0.016347884160333274,0.9822585981004641,0.030063128150646812,32.673199980333074,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.0,9.035808880156781e-18
0.0036932333065594885,0.2219070146680749,0.00841377848410349,26.374240192718794,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,1.869158878504673,9.035808880156781e-18
0.0010136150432420855,0.12180562103618613,0.004042297285857348,30.13277164506021,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,6.542056074766356,9.035808880156781e-18
0.007770830260407974,0.56029010943342,0.017540588662448144,31.942491795210945,Sugars,negative,5377210,1.31,2.3218194537413106e6,5.60747663551402,9.035808880156781e-18
0.007770830260407974,0.56029010943342,0.017540588662448144,31.942491795210945,Sugars,negative,5377210,1.31,2.3218194537413106e6,5.60747663551402,9.035808880156781e-18
0.013865889873056212,0.9997542983210834,0.02860251585957776,34.95336925007974,Amino acids,negative,5377210,1.31,2.3218194537413106e6,4.672897196261683,9.035808880156781e-18
0.02231793059431164,1.0727738955363435,0.040911114670905496,26.222064692342922,Amino acids,negative,5377210,1.31,2.3218194537413106e6,3.738317757009346,9.035808880156781e-18
0.0030023662369758086,0.18039643674939657,0.006782738506697352,26.596401522964673,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,2.3364485981308416,9.035808880156781e-18
0.0001470936586938307,0.017676172593472157,0.00156347924406878,11.305665016359216,Auxins,negative,5377210,1.31,2.3218194537413106e6,9.813084112149534,9.035808880156781e-18
0.0010015669639678244,0.12035780927759122,0.003928786430874905,30.634856690540094,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,7.009345794392524,9.035808880156781e-18
0.01307830732826662,0.9429682541764458,0.02534896735747184,37.19947408029216,Amino acids,negative,5377210,1.31,2.3218194537413106e6,6.0,9.035808880156781e-18
0.0008406625463532263,0.1212264054955945,0.003218862166706848,37.6612601649914,Organic acids,negative,5377210,1.31,2.3218194537413106e6,12.0,9.035808880156781e-18
0.025411218902072447,1.2214614691404737,0.04846364752574061,25.203663601500818,Amino acids,negative,5377210,1.31,2.3218194537413106e6,2.8037383177570097,9.035808880156781e-18
0.010898589440222182,0.9167746915604332,0.023076555969102023,39.727535286805086,Amino acids,negative,5377210,1.31,2.3218194537413106e6,7.0,9.035808880156781e-18
0.01353098011765734,0.9756067340049759,0.0292814324950184,33.31827205417475,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.140186915887851,9.035808880156781e-18
0.01715812914787166,1.0309419688517993,0.034396103765521255,29.972638060396196,Amino acids,negative,5377210,1.31,2.3218194537413106e6,4.205607476635515,9.035808880156781e-18
0.016639067847667454,0.9997542983210833,0.03193982898235941,31.301178815743018,Amino acids,negative,5377210,1.31,2.3218194537413106e6,4.672897196261683,9.035808880156781e-18
0.01715812914787166,1.0309419688517993,0.032704919085785156,31.522535376028106,Amino acids,negative,5377210,1.31,2.3218194537413106e6,4.205607476635515,9.035808880156781e-18
0.00818794778031718,0.885547490576931,0.018454487089015315,47.98548376367699,Amino acids,negative,5377210,1.31,2.3218194537413106e6,8.878504672897197,9.035808880156781e-18
0.004791340937764501,0.17273192492895584,0.008649672825651062,19.969763991154693,Organic acids,negative,5377210,1.31,2.3218194537413106e6,2.80373831775701,9.035808880156781e-18
0.01307830732826662,0.9429682541764458,0.025348815187575466,37.19969739014211,Amino acids,negative,5377210,1.31,2.3218194537413106e6,6.0,9.035808880156781e-18
0.0004662498156244784,0.10085221969801558,0.0026674895286444957,37.80791587559273,Fatty acids,negative,5377210,1.31,2.3218194537413106e6,18.0,9.035808880156781e-18
0.01307830732826662,0.9429682541764458,0.02643171061737096,35.67564233079661,Amino acids,negative,5377210,1.31,2.3218194537413106e6,6.0,9.035808880156781e-18
0.0035935057033233764,0.1727319249289559,0.007847829403068711,22.010152878885606,Organic acids,negative,5377210,1.31,2.3218194537413106e6,2.8037383177570097,9.035808880156781e-18
0.00662888029382472,0.23897678502715747,0.012257574739790103,19.496253549358304,Organic acids,negative,5377210,1.31,2.3218194537413106e6,1.869158878504673,9.035808880156781e-18
0.016347884160333274,0.9822585981004641,0.033006045822700454,29.759959838173028,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.0,9.035808880156781e-18
0.005528166404590377,0.5314536295347302,0.013904896035010878,38.22061151673432,Sugars,negative,5377210,1.31,2.3218194537413106e6,7.476635514018692,9.035808880156781e-18
0.001913471935830331,0.13796458864716832,0.0045568960694814635,30.27600071266658,Organic acids,negative,5377210,1.31,2.3218194537413106e6,5.140186915887851,9.035808880156781e-18
0.016347884160333274,0.9822585981004641,0.03149566477287003,31.187104802644754,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.0,9.035808880156781e-18
0.001155911001235686,0.1250147306673318,0.0039830833397676135,31.386421021917553,Organic acids,negative,5377210,1.31,2.3218194537413106e6,9.0,9.035808880156781e-18
0.009748140759239519,0.5857146394204326,0.020206738949663697,28.986104134837685,Sugars,negative,5377210,1.31,2.3218194537413106e6,4.672897196261683,9.035808880156781e-18
0.009748140759239519,0.5857146394204326,0.020206738949663697,28.986104134837685,Sugars,negative,5377210,1.31,2.3218194537413106e6,4.672897196261683,9.035808880156781e-18
0.009748140759239519,0.5857146394204326,0.020206744145030937,28.986096682204305,Sugars,negative,5377210,1.31,2.3218194537413106e6,4.672897196261683,9.035808880156781e-18
0.008173942080166637,0.8840327382904177,0.017779203180894758,49.72285480377349,Amino acids,negative,5377210,1.31,2.3218194537413106e6,9.0,9.035808880156781e-18
0.016347884160333274,0.9822585981004641,0.029862372882682387,32.89285154797896,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.0,9.035808880156781e-18
0.0015594077588339775,0.13117528419281582,0.0040948579011935975,32.0341480359013,Organic acids,negative,5377210,1.31,2.3218194537413106e6,6.542056074766356,9.035808880156781e-18
0.03810695608469294,1.373788249091558,0.06582519831218392,20.870248541845662,Amino acids,negative,5377210,1.31,2.3218194537413106e6,2.3364485981308416,9.035808880156781e-18
0.0015594077588339775,0.13117528419281582,0.004478129662759211,29.292426542198832,Organic acids,negative,5377210,1.31,2.3218194537413106e6,6.542056074766356,9.035808880156781e-18
0.0009247288009885488,0.12223662554139111,0.003405403929614905,35.89489765909035,Organic acids,negative,5377210,1.31,2.3218194537413106e6,11.0,9.035808880156781e-18
0.0015412146683142479,0.12964490587723299,0.0041173015383070615,31.487833638373726,Organic acids,negative,5377210,1.31,2.3218194537413106e6,7.0,9.035808880156781e-18
0.0033297847772221396,0.16005543935460856,0.007003177916065056,22.854687011084888,Organic acids,negative,5377210,1.31,2.3218194537413106e6,3.271028037383178,9.035808880156781e-18
0.007770830260407974,0.56029010943342,0.017540588662448144,31.942491795210945,Sugars,negative,5377210,1.31,2.3218194537413106e6,5.60747663551402,9.035808880156781e-18
0.001166114503138145,0.12611826549037264,0.003852940182468121,32.73299338106611,Organic acids,negative,5377210,1.31,2.3218194537413106e6,8.41121495327103,9.035808880156781e-18
0.009247288009885488,0.22224841007525653,0.01792489342712225,12.398869258490056,Organic acids,negative,5377210,1.31,2.3218194537413106e6,2.0,9.035808880156781e-18
0.0008406625463532263,0.1212264054955945,0.0035213446318903326,34.42616902581262,Organic acids,negative,5377210,1.31,2.3218194537413106e6,12.0,9.035808880156781e-18
0.0033297847772221396,0.16005543935460856,0.007397699143898817,21.635840582488783,Organic acids,negative,5377210,1.31,2.3218194537413106e6,3.271028037383178,9.035808880156781e-18
0.02231793059431164,1.0727738955363435,0.04091108815679458,26.222081686628893,Amino acids,negative,5377210,1.31,2.3218194537413106e6,3.738317757009346,9.035808880156781e-18
0.0009676665558556668,0.11628401391414248,0.0036976213456886087,31.44832935631133,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,8.878504672897197,9.035808880156781e-18
0.001155911001235686,0.1250147306673318,0.0034239605627778918,36.511732064433055,Organic acids,negative,5377210,1.31,2.3218194537413106e6,9.0,9.035808880156781e-18
0.0010296556108568145,0.12373320815430507,0.0035287559909584023,35.06425733922719,Organic acids,negative,5377210,1.31,2.3218194537413106e6,9.813084112149534,9.035808880156781e-18
0.0015594077588339775,0.13117528419281582,0.004083564737643659,32.122738984299275,Organic acids,negative,5377210,1.31,2.3218194537413106e6,6.542056074766356,9.035808880156781e-18
0.006554542590214683,0.8664217739716462,0.015737966955904365,55.052966904762336,Amino acids,negative,5377210,1.31,2.3218194537413106e6,10.74766355140187,9.035808880156781e-18
0.00375295779621976,0.18039643674939657,0.007601220355421334,23.73256244580969,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,2.3364485981308416,9.035808880156781e-18
0.001112852182186471,0.12035780927759118,0.004051025411088683,29.71045527093989,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,7.009345794392524,9.035808880156781e-18
0.016347884160333274,0.9822585981004641,0.030063128150646812,32.673199980333074,Amino acids,negative,5377210,1.31,2.3218194537413106e6,5.0,9.035808880156781e-18
0.0013343849942114702,0.12828191057734867,0.003959185971768757,32.4010823164336,Organic acids,negative,5377210,1.31,2.3218194537413106e6,7.476635514018692,9.035808880156781e-18
0.0013223746312925073,0.1271272870551602,0.0037857354320245834,33.58060523188052,Organic acids,negative,5377210,1.31,2.3218194537413106e6,7.943925233644862,9.035808880156781e-18
0.0036932333065594885,0.2219070146680749,0.008434904061670297,26.308184781432168,Nucleotides,negative,5377210,1.31,2.3218194537413106e6,1.869158878504673,9.035808880156781e-18
0.0004662498156244784,0.10085221969801558,0.0026674895286444957,37.80791587559273,Fatty acids,negative,5377210,1.31,2.3218194537413106e6,18.0,9.035808880156781e-18
0.006836428851024628,0.34684959161834306,0.011892419847277994,29.165602633658448,Amino acids,undefined,5177578,2.78,2.4655190480984496e6,4.0,7.54618220216719e-18
9.742345771213732e-5,0.008649947611722029,0.0013789524996096379,6.272839430053398,Organic acids,undefined,5177578,2.78,2.4655190480984496e6,6.074766355140187,7.54618220216719e-18
